observationDate,observationAbout,variableMeasured,value,unit,measurementMethod,observationPeriod
2016,country/IND,dcid:Amount_EconomicActivity_GrossValueAdded_RealValue,105033478225443.44,INR,MOSPISecondRevisedEstimates,P1Y
2015,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_AgricultureForestryFishingSector,20679353758390.75,INR,MOSPISecondRevisedEstimates,P1Y
2015,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_AgricultureForestryFishingSector,16042593952326.94,INR,MOSPISecondRevisedEstimates,P1Y
2015,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_MiningQuarrying,3138438045649.2812,INR,MOSPISecondRevisedEstimates,P1Y
2015,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_MiningQuarrying,3070770610584.454,INR,MOSPISecondRevisedEstimates,P1Y
2015,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_ManufacturingSector,18839286281325.08,INR,MOSPISecondRevisedEstimates,P1Y
2015,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_ManufacturingSector,16858436058364.916,INR,MOSPISecondRevisedEstimates,P1Y
2015,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_ElectricityGasSteamAirConditionSupply,2794555403039.732,INR,MOSPISecondRevisedEstimates,P1Y
2015,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_ElectricityGasSteamAirConditionSupply,2134770000000,INR,MOSPISecondRevisedEstimates,P1Y
2015,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_ConstructionSector,9779920003746.285,INR,MOSPISecondRevisedEstimates,P1Y
2015,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_ConstructionSector,8299661212910.48,INR,MOSPISecondRevisedEstimates,P1Y
2015,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_TradeSector,13114755684661.846,INR,MOSPISecondRevisedEstimates,P1Y
2015,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_TradeSector,11259154780750.775,INR,MOSPISecondRevisedEstimates,P1Y
2015,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_TransportStorageSectorOrPublishingBroadcastingInformationActivities,7838617794086.884,INR,MOSPISecondRevisedEstimates,P1Y
2015,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_TransportStorageSectorOrPublishingBroadcastingInformationActivities,6705748641564.972,INR,MOSPISecondRevisedEstimates,P1Y
2015,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_FinanceService,6591574487167.409,INR,MOSPISecondRevisedEstimates,P1Y
2015,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_FinanceService,6302175593940.085,INR,MOSPISecondRevisedEstimates,P1Y
2015,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_RealEstateOrDwellingRelatedServicesOrProfessionalServices,17041701533680.973,INR,MOSPISecondRevisedEstimates,P1Y
2015,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_RealEstateOrDwellingRelatedServicesOrProfessionalServices,14407295928713.656,INR,MOSPISecondRevisedEstimates,P1Y
2015,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_PublicAdministrationAndDefence,6770411522146.945,INR,MOSPISecondRevisedEstimates,P1Y
2015,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_PublicAdministrationAndDefence,5446329696008.912,INR,MOSPISecondRevisedEstimates,P1Y
2015,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_MOSPIOtherService,8115535929561.288,INR,MOSPISecondRevisedEstimates,P1Y
2015,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_MOSPIOtherService,6566530381686.634,INR,MOSPISecondRevisedEstimates,P1Y
2015,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded,114704150443456.48,INR,MOSPISecondRevisedEstimates,P1Y
2015,country/IND,dcid:Amount_EconomicActivity_GrossValueAdded_RealValue,97093466856851.81,INR,MOSPISecondRevisedEstimates,P1Y
2014,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_AgricultureForestryFishingSector,19024520000000,INR,MOSPISecondRevisedEstimates,P1Y
2014,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_AgricultureForestryFishingSector,15882370000000,INR,MOSPISecondRevisedEstimates,P1Y
2014,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_MiningQuarrying,2959780000000,INR,MOSPISecondRevisedEstimates,P1Y
2014,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_MiningQuarrying,2673780000000,INR,MOSPISecondRevisedEstimates,P1Y
2014,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_ManufacturingSector,17147300000000,INR,MOSPISecondRevisedEstimates,P1Y
2014,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_ManufacturingSector,15797210000000,INR,MOSPISecondRevisedEstimates,P1Y
2014,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_ElectricityGasSteamAirConditionSupply,2558120000000,INR,MOSPISecondRevisedEstimates,P1Y
2014,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_ElectricityGasSteamAirConditionSupply,2008610000000,INR,MOSPISecondRevisedEstimates,P1Y
2014,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_ConstructionSector,9316800000000,INR,MOSPISecondRevisedEstimates,P1Y
2014,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_ConstructionSector,8184940000000,INR,MOSPISecondRevisedEstimates,P1Y
2014,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_TradeSector,11976680000000,INR,MOSPISecondRevisedEstimates,P1Y
2014,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_TradeSector,10510890000000,INR,MOSPISecondRevisedEstimates,P1Y
2014,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_TransportStorageSectorOrPublishingBroadcastingInformationActivities,6911670000000,INR,MOSPISecondRevisedEstimates,P1Y
2014,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_TransportStorageSectorOrPublishingBroadcastingInformationActivities,6187550000000,INR,MOSPISecondRevisedEstimates,P1Y
2014,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_FinanceService,6022140000000,INR,MOSPISecondRevisedEstimates,P1Y
2014,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_FinanceService,5512580000000,INR,MOSPISecondRevisedEstimates,P1Y
2014,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_RealEstateOrDwellingRelatedServicesOrProfessionalServices,14805510000000,INR,MOSPISecondRevisedEstimates,P1Y
2014,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_RealEstateOrDwellingRelatedServicesOrProfessionalServices,12928120000000,INR,MOSPISecondRevisedEstimates,P1Y
2014,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_PublicAdministrationAndDefence,6096570000000,INR,MOSPISecondRevisedEstimates,P1Y
2014,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_PublicAdministrationAndDefence,5153520000000,INR,MOSPISecondRevisedEstimates,P1Y
2014,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_MOSPIOtherService,6989050000000,INR,MOSPISecondRevisedEstimates,P1Y
2014,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_MOSPIOtherService,6004140000000,INR,MOSPISecondRevisedEstimates,P1Y
2014,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded,103808130000000,INR,MOSPISecondRevisedEstimates,P1Y
2014,country/IND,dcid:Amount_EconomicActivity_GrossValueAdded_RealValue,90843690000000,INR,MOSPISecondRevisedEstimates,P1Y
2013,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_AgricultureForestryFishingSector,16807970000000,INR,MOSPISecondRevisedEstimates,P1Y
2013,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_AgricultureForestryFishingSector,15243980000000,INR,MOSPISecondRevisedEstimates,P1Y
2013,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_MiningQuarrying,2857800000000,INR,MOSPISecondRevisedEstimates,P1Y
2013,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_MiningQuarrying,2596830000000,INR,MOSPISecondRevisedEstimates,P1Y
2013,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_ManufacturingSector,15736320000000,INR,MOSPISecondRevisedEstimates,P1Y
2013,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_ManufacturingSector,14952680000000,INR,MOSPISecondRevisedEstimates,P1Y
2013,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_ElectricityGasSteamAirConditionSupply,2155380000000,INR,MOSPISecondRevisedEstimates,P1Y
2013,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_ElectricityGasSteamAirConditionSupply,1918760000000,INR,MOSPISecondRevisedEstimates,P1Y
2013,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_ConstructionSector,8475730000000,INR,MOSPISecondRevisedEstimates,P1Y
2013,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_ConstructionSector,7822560000000,INR,MOSPISecondRevisedEstimates,P1Y
2013,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_TradeSector,10545980000000,INR,MOSPISecondRevisedEstimates,P1Y
2013,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_TradeSector,9803980000000,INR,MOSPISecondRevisedEstimates,P1Y
2013,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_TransportStorageSectorOrPublishingBroadcastingInformationActivities,6094900000000,INR,MOSPISecondRevisedEstimates,P1Y
2013,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_TransportStorageSectorOrPublishingBroadcastingInformationActivities,5692100000000,INR,MOSPISecondRevisedEstimates,P1Y
2013,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_FinanceService,5368190000000,INR,MOSPISecondRevisedEstimates,P1Y
2013,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_FinanceService,5261560000000,INR,MOSPISecondRevisedEstimates,P1Y
2013,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_RealEstateOrDwellingRelatedServicesOrProfessionalServices,12433480000000,INR,MOSPISecondRevisedEstimates,P1Y
2013,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_RealEstateOrDwellingRelatedServicesOrProfessionalServices,11494360000000,INR,MOSPISecondRevisedEstimates,P1Y
2013,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_PublicAdministrationAndDefence,5446370000000,INR,MOSPISecondRevisedEstimates,P1Y
2013,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_PublicAdministrationAndDefence,4991360000000,INR,MOSPISecondRevisedEstimates,P1Y
2013,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_MOSPIOtherService,6178110000000,INR,MOSPISecondRevisedEstimates,P1Y
2013,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_MOSPIOtherService,5687340000000,INR,MOSPISecondRevisedEstimates,P1Y
2013,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded,92100230000000,INR,MOSPISecondRevisedEstimates,P1Y
2013,country/IND,dcid:Amount_EconomicActivity_GrossValueAdded_RealValue,85465520000000,INR,MOSPISecondRevisedEstimates,P1Y
2012,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_AgricultureForestryFishingSector,15018160000000,INR,MOSPISecondRevisedEstimates,P1Y
2012,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_AgricultureForestryFishingSector,15018160000000,INR,MOSPISecondRevisedEstimates,P1Y
2012,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_MiningQuarrying,2610350000000,INR,MOSPISecondRevisedEstimates,P1Y
2012,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_MiningQuarrying,2610350000000,INR,MOSPISecondRevisedEstimates,P1Y
2012,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_ManufacturingSector,14099860000000,INR,MOSPISecondRevisedEstimates,P1Y
2012,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_ManufacturingSector,14099860000000,INR,MOSPISecondRevisedEstimates,P1Y
2012,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_ElectricityGasSteamAirConditionSupply,1866680000000,INR,MOSPISecondRevisedEstimates,P1Y
2012,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_ElectricityGasSteamAirConditionSupply,1866680000000,INR,MOSPISecondRevisedEstimates,P1Y
2012,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_ConstructionSector,7773630000000,INR,MOSPISecondRevisedEstimates,P1Y
2012,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_ConstructionSector,7773630000000,INR,MOSPISecondRevisedEstimates,P1Y
2012,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_TradeSector,8835820000000,INR,MOSPISecondRevisedEstimates,P1Y
2012,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_TradeSector,8835820000000,INR,MOSPISecondRevisedEstimates,P1Y
2012,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_TransportStorageSectorOrPublishingBroadcastingInformationActivities,5295340000000,INR,MOSPISecondRevisedEstimates,P1Y
2012,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_TransportStorageSectorOrPublishingBroadcastingInformationActivities,5295340000000,INR,MOSPISecondRevisedEstimates,P1Y
2012,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_FinanceService,4802260000000,INR,MOSPISecondRevisedEstimates,P1Y
2012,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_FinanceService,4802260000000,INR,MOSPISecondRevisedEstimates,P1Y
2012,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_RealEstateOrDwellingRelatedServicesOrProfessionalServices,10504650000000,INR,MOSPISecondRevisedEstimates,P1Y
2012,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_RealEstateOrDwellingRelatedServicesOrProfessionalServices,10504650000000,INR,MOSPISecondRevisedEstimates,P1Y
2012,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_PublicAdministrationAndDefence,4911550000000,INR,MOSPISecondRevisedEstimates,P1Y
2012,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_PublicAdministrationAndDefence,4911550000000,INR,MOSPISecondRevisedEstimates,P1Y
2012,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_MOSPIOtherService,5348270000000,INR,MOSPISecondRevisedEstimates,P1Y
2012,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_MOSPIOtherService,5348270000000,INR,MOSPISecondRevisedEstimates,P1Y
2012,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded,81066560000000,INR,MOSPISecondRevisedEstimates,P1Y
2012,country/IND,dcid:Amount_EconomicActivity_GrossValueAdded_RealValue,81066560000000,INR,MOSPISecondRevisedEstimates,P1Y
