observationAbout,observationDate,value,variableMeasured,unit,measurementMethod
country/IND,2010-11,41896100000,Amount_EconomicActivity_Factory_Output_WasteAndRecovery,INR,
country/IND,2010-11,37507000000,Amount_EconomicActivity_Factory_Output_PublishingActivities,INR,
country/IND,2010-11,1902696000000,Amount_EconomicActivity_Factory_Output_MOSPIOtherIndustries,INR,
country/IND,2011-12,6810387300000,Amount_EconomicActivity_Factory_Output_FoodProducts,INR,
country/IND,2011-12,533012500000,Amount_EconomicActivity_Factory_Output_Beverages,INR,
country/IND,2011-12,275872700000,Amount_EconomicActivity_Factory_Output_TobaccoProducts,INR,
country/IND,2011-12,2947450100000,Amount_EconomicActivity_Factory_Output_Textiles,INR,
country/IND,2011-12,779302700000,Amount_EconomicActivity_Factory_Output_WearingApparel,INR,
country/IND,2011-12,600564700000,Amount_EconomicActivity_Factory_Output_CottonGinningAndSeeds,INR,
country/IND,2011-12,3987900000,Amount_EconomicActivity_Factory_Output_SaltProduction,INR,
country/IND,2011-12,359113200000,Amount_EconomicActivity_Factory_Output_LeatherProducts,INR,
country/IND,2011-12,163058100000,Amount_EconomicActivity_Factory_Output_WoodAndCorkProducts,INR,
country/IND,2011-12,675885600000,Amount_EconomicActivity_Factory_Output_PaperAndPaperProducts,INR,
country/IND,2011-12,310091700000,Amount_EconomicActivity_Factory_Output_PrintingAndMedia,INR,
country/IND,2011-12,9052187000000,Amount_EconomicActivity_Factory_Output_CokeAndPetroleum,INR,
country/IND,2011-12,4641940600000,Amount_EconomicActivity_Factory_Output_ChemicalProducts,INR,
country/IND,2011-12,1815361600000,Amount_EconomicActivity_Factory_Output_Pharmaceuticals,INR,
country/IND,2011-12,1819440900000,Amount_EconomicActivity_Factory_Output_RubberAndPlastics,INR,
country/IND,2011-12,1793006800000,Amount_EconomicActivity_Factory_Output_NonMetallicMinerals,INR,
country/IND,2011-12,8344533200000,Amount_EconomicActivity_Factory_Output_BasicMetals,INR,
country/IND,2011-12,1806283200000,Amount_EconomicActivity_Factory_Output_FabricatedMetalProducts,INR,
country/IND,2011-12,1017446700000,Amount_EconomicActivity_Factory_Output_ElectronicsAndOpticals,INR,
country/IND,2011-12,2069866500000,Amount_EconomicActivity_Factory_Output_ElectricalEquipment,INR,
country/IND,2011-12,2525476400000,Amount_EconomicActivity_Factory_Output_MachineryNEC,INR,
country/IND,2011-12,3811415500000,Amount_EconomicActivity_Factory_Output_MotorVehiclesAndTrailers,INR,
country/IND,2011-12,1258589800000,Amount_EconomicActivity_Factory_Output_MOSPIOtherTransportEquipment,INR,
country/IND,2011-12,109377500000,Amount_EconomicActivity_Factory_Output_Furniture,INR,
country/IND,2011-12,1316956700000,Amount_EconomicActivity_Factory_Output_MOSPIOtherManufacturing,INR,
country/IND,2011-12,87315800000,Amount_EconomicActivity_Factory_Output_MachineryRepair,INR,
country/IND,2011-12,71356200000,Amount_EconomicActivity_Factory_Output_WasteAndRecovery,INR,
country/IND,2011-12,58808400000,Amount_EconomicActivity_Factory_Output_PublishingActivities,INR,
country/IND,2011-12,2702146100000,Amount_EconomicActivity_Factory_Output_MOSPIOtherIndustries,INR,
country/IND,2010-11,555437200000,Amount_EconomicActivity_Factory_GrossValueAdded_FoodProducts,INR,
country/IND,2010-11,92660700000,Amount_EconomicActivity_Factory_GrossValueAdded_Beverages,INR,
country/IND,2010-11,93169500000,Amount_EconomicActivity_Factory_GrossValueAdded_TobaccoProducts,INR,
country/IND,2010-11,480370000000,Amount_EconomicActivity_Factory_GrossValueAdded_Textiles,INR,
country/IND,2010-11,154336600000,Amount_EconomicActivity_Factory_GrossValueAdded_WearingApparel,INR,
country/IND,2010-11,43145400000,Amount_EconomicActivity_Factory_GrossValueAdded_CottonGinningAndSeeds,INR,
country/IND,2010-11,698100000,Amount_EconomicActivity_Factory_GrossValueAdded_SaltProduction,INR,
country/IND,2010-11,52590900000,Amount_EconomicActivity_Factory_GrossValueAdded_LeatherProducts,INR,
country/IND,2010-11,15195200000,Amount_EconomicActivity_Factory_GrossValueAdded_WoodAndCorkProducts,INR,
country/IND,2010-11,113175000000,Amount_EconomicActivity_Factory_GrossValueAdded_PaperAndPaperProducts,INR,
country/IND,2010-11,91204800000,Amount_EconomicActivity_Factory_GrossValueAdded_PrintingAndMedia,INR,
country/IND,2010-11,879460200000,Amount_EconomicActivity_Factory_GrossValueAdded_CokeAndPetroleum,INR,
country/IND,2010-11,721322000000,Amount_EconomicActivity_Factory_GrossValueAdded_ChemicalProducts,INR,
country/IND,2010-11,435947500000,Amount_EconomicActivity_Factory_GrossValueAdded_Pharmaceuticals,INR,
country/IND,2010-11,335540800000,Amount_EconomicActivity_Factory_GrossValueAdded_RubberAndPlastics,INR,
country/IND,2010-11,424518300000,Amount_EconomicActivity_Factory_GrossValueAdded_NonMetallicMinerals,INR,
country/IND,2010-11,1016594500000,Amount_EconomicActivity_Factory_GrossValueAdded_BasicMetals,INR,
country/IND,2010-11,355012700000,Amount_EconomicActivity_Factory_GrossValueAdded_FabricatedMetalProducts,INR,
country/IND,2010-11,221208700000,Amount_EconomicActivity_Factory_GrossValueAdded_ElectronicsAndOpticals,INR,
country/IND,2010-11,370571400000,Amount_EconomicActivity_Factory_GrossValueAdded_ElectricalEquipment,INR,
country/IND,2010-11,502131100000,Amount_EconomicActivity_Factory_GrossValueAdded_MachineryNEC,INR,
country/IND,2010-11,487279700000,Amount_EconomicActivity_Factory_GrossValueAdded_MotorVehiclesAndTrailers,INR,
country/IND,2010-11,242604500000,Amount_EconomicActivity_Factory_GrossValueAdded_MOSPIOtherTransportEquipment,INR,
country/IND,2010-11,25939100000,Amount_EconomicActivity_Factory_GrossValueAdded_Furniture,INR,
country/IND,2010-11,91192500000,Amount_EconomicActivity_Factory_GrossValueAdded_MOSPIOtherManufacturing,INR,
country/IND,2010-11,30527800000,Amount_EconomicActivity_Factory_GrossValueAdded_MachineryRepair,INR,
country/IND,2010-11,3407900000,Amount_EconomicActivity_Factory_GrossValueAdded_WasteAndRecovery,INR,
country/IND,2010-11,17421500000,Amount_EconomicActivity_Factory_GrossValueAdded_PublishingActivities,INR,
country/IND,2010-11,398670100000,Amount_EconomicActivity_Factory_GrossValueAdded_MOSPIOtherIndustries,INR,
country/IND,2011-12,681738600000,Amount_EconomicActivity_Factory_GrossValueAdded_FoodProducts,INR,
country/IND,2011-12,133124500000,Amount_EconomicActivity_Factory_GrossValueAdded_Beverages,INR,
country/IND,2011-12,102656700000,Amount_EconomicActivity_Factory_GrossValueAdded_TobaccoProducts,INR,
country/IND,2011-12,423163200000,Amount_EconomicActivity_Factory_GrossValueAdded_Textiles,INR,
country/IND,2011-12,170033300000,Amount_EconomicActivity_Factory_GrossValueAdded_WearingApparel,INR,
country/IND,2011-12,32466900000,Amount_EconomicActivity_Factory_GrossValueAdded_CottonGinningAndSeeds,INR,
country/IND,2011-12,2599000000,Amount_EconomicActivity_Factory_GrossValueAdded_SaltProduction,INR,
country/IND,2011-12,64552000000,Amount_EconomicActivity_Factory_GrossValueAdded_LeatherProducts,INR,
country/IND,2011-12,24814700000,Amount_EconomicActivity_Factory_GrossValueAdded_WoodAndCorkProducts,INR,
country/IND,2011-12,112161600000,Amount_EconomicActivity_Factory_GrossValueAdded_PaperAndPaperProducts,INR,
country/IND,2011-12,87402900000,Amount_EconomicActivity_Factory_GrossValueAdded_PrintingAndMedia,INR,
country/IND,2011-12,648901500000,Amount_EconomicActivity_Factory_GrossValueAdded_CokeAndPetroleum,INR,
country/IND,2011-12,1012236200000,Amount_EconomicActivity_Factory_GrossValueAdded_ChemicalProducts,INR,
country/IND,2011-12,640407600000,Amount_EconomicActivity_Factory_GrossValueAdded_Pharmaceuticals,INR,
country/IND,2011-12,311416600000,Amount_EconomicActivity_Factory_GrossValueAdded_RubberAndPlastics,INR,
country/IND,2011-12,525251300000,Amount_EconomicActivity_Factory_GrossValueAdded_NonMetallicMinerals,INR,
country/IND,2011-12,1646253700000,Amount_EconomicActivity_Factory_GrossValueAdded_BasicMetals,INR,
country/IND,2011-12,341344500000,Amount_EconomicActivity_Factory_GrossValueAdded_FabricatedMetalProducts,INR,
country/IND,2011-12,201904000000,Amount_EconomicActivity_Factory_GrossValueAdded_ElectronicsAndOpticals,INR,
country/IND,2011-12,385486500000,Amount_EconomicActivity_Factory_GrossValueAdded_ElectricalEquipment,INR,
country/IND,2011-12,612675300000,Amount_EconomicActivity_Factory_GrossValueAdded_MachineryNEC,INR,
country/IND,2011-12,624502900000,Amount_EconomicActivity_Factory_GrossValueAdded_MotorVehiclesAndTrailers,INR,
country/IND,2011-12,228374100000,Amount_EconomicActivity_Factory_GrossValueAdded_MOSPIOtherTransportEquipment,INR,
country/IND,2011-12,16852000000,Amount_EconomicActivity_Factory_GrossValueAdded_Furniture,INR,
country/IND,2011-12,121048200000,Amount_EconomicActivity_Factory_GrossValueAdded_MOSPIOtherManufacturing,INR,
country/IND,2011-12,27362100000,Amount_EconomicActivity_Factory_GrossValueAdded_MachineryRepair,INR,
country/IND,2011-12,4920200000,Amount_EconomicActivity_Factory_GrossValueAdded_WasteAndRecovery,INR,
country/IND,2011-12,25577000000,Amount_EconomicActivity_Factory_GrossValueAdded_PublishingActivities,INR,
country/IND,2011-12,564352700000,Amount_EconomicActivity_Factory_GrossValueAdded_MOSPIOtherIndustries,INR,
country/IND,1982,145125700000,NetValueAdded_EconomicActivity_Factory,INR,
country/IND,1982,105037,Count_Establishment_Factory,,
country/IND,1983,166736800000,NetValueAdded_EconomicActivity_Factory,INR,
country/IND,1983,93166,Count_Establishment_Factory,,
country/IND,1984,201371800000,NetValueAdded_EconomicActivity_Factory,INR,
country/IND,1984,96706,Count_Establishment_Factory,,
country/IND,1985,208871600000,NetValueAdded_EconomicActivity_Factory,INR,
country/IND,1985,100328,Count_Establishment_Factory,,
country/IND,1986,225681300000,NetValueAdded_EconomicActivity_Factory,INR,
country/IND,1986,101016,Count_Establishment_Factory,,
country/IND,1987,255522400000,NetValueAdded_EconomicActivity_Factory,INR,
country/IND,1987,97957,Count_Establishment_Factory,,
country/IND,1988,283336000000,NetValueAdded_EconomicActivity_Factory,INR,
country/IND,1988,102596,Count_Establishment_Factory,,
country/IND,1989,346348000000,NetValueAdded_EconomicActivity_Factory,INR,
country/IND,1989,104077,Count_Establishment_Factory,,
country/IND,1990,426628100000,NetValueAdded_EconomicActivity_Factory,INR,
country/IND,1990,107992,Count_Establishment_Factory,,
country/IND,1991,515145900000,NetValueAdded_EconomicActivity_Factory,INR,
country/IND,1991,110179,Count_Establishment_Factory,,
country/IND,1992,548270200000,NetValueAdded_EconomicActivity_Factory,INR,
country/IND,1992,112286,Count_Establishment_Factory,,
country/IND,1993,712481900000,NetValueAdded_EconomicActivity_Factory,INR,
country/IND,1993,119494,Count_Establishment_Factory,,
country/IND,1994,884339900000,NetValueAdded_EconomicActivity_Factory,INR,
country/IND,1994,121594,Count_Establishment_Factory,,
country/IND,1995,1085169900000,NetValueAdded_EconomicActivity_Factory,INR,
country/IND,1995,123010,Count_Establishment_Factory,,
country/IND,1996,1393971900000,NetValueAdded_EconomicActivity_Factory,INR,
country/IND,1996,134571,Count_Establishment_Factory,,
country/IND,1997,1573588700000,NetValueAdded_EconomicActivity_Factory,INR,
country/IND,1997,132814,Count_Establishment_Factory,,
country/IND,1998,1664412400000,NetValueAdded_EconomicActivity_Factory,INR,
country/IND,1998,136012,Count_Establishment_Factory,,
country/IND,1999,1454610500000,NetValueAdded_EconomicActivity_Factory,INR,
country/IND,1999,131706,Count_Establishment_Factory,,
country/IND,2000,1549744200000,NetValueAdded_EconomicActivity_Factory,INR,
country/IND,2000,131558,Count_Establishment_Factory,,
country/IND,2001,1436214100000,NetValueAdded_EconomicActivity_Factory,INR,
country/IND,2001,131268,Count_Establishment_Factory,,
country/IND,2002,1443021200000,NetValueAdded_EconomicActivity_Factory,INR,
country/IND,2002,128549,Count_Establishment_Factory,,
country/IND,2003,1723400400000,NetValueAdded_EconomicActivity_Factory,INR,
country/IND,2003,127957,Count_Establishment_Factory,,
country/IND,2004,2029537700000,NetValueAdded_EconomicActivity_Factory,INR,
country/IND,2004,129074,Count_Establishment_Factory,,
country/IND,2005,2599068600000,NetValueAdded_EconomicActivity_Factory,INR,
country/IND,2005,136353,Count_Establishment_Factory,,
country/IND,2006,3118641900000,NetValueAdded_EconomicActivity_Factory,INR,
country/IND,2006,140160,Count_Establishment_Factory,,
country/IND,2007,3957252600000,NetValueAdded_EconomicActivity_Factory,INR,
country/IND,2007,144710,Count_Establishment_Factory,,
country/IND,2008,4815926800000,NetValueAdded_EconomicActivity_Factory,INR,
country/IND,2008,146385,Count_Establishment_Factory,,
country/IND,2009,5277655800000,NetValueAdded_EconomicActivity_Factory,INR,
country/IND,2009,155321,Count_Establishment_Factory,,
country/IND,2010,5921138700000,NetValueAdded_EconomicActivity_Factory,INR,
country/IND,2010,158877,Count_Establishment_Factory,,
country/IND,2011,7045758100000,NetValueAdded_EconomicActivity_Factory,INR,
country/IND,2011,211660,Count_Establishment_Factory,,
country/IND,2012,7645538900000,NetValueAdded_EconomicActivity_Factory,INR,
country/IND,2012,217554,Count_Establishment_Factory,,
country/IND,2013,8519486900000,NetValueAdded_EconomicActivity_Factory,INR,
country/IND,2013,222120,Count_Establishment_Factory,,
country/IND,2014,8953418700000,NetValueAdded_EconomicActivity_Factory,INR,
country/IND,2014,224576,Count_Establishment_Factory,,
country/IND,2015,9751617200000,NetValueAdded_EconomicActivity_Factory,INR,
country/IND,2015,230435,Count_Establishment_Factory,,
country/IND,2016,10724850900000,NetValueAdded_EconomicActivity_Factory,INR,
country/IND,2016,233116,Count_Establishment_Factory,,
country/IND,2017,11459191100000,NetValueAdded_EconomicActivity_Factory,INR,
country/IND,2017,234865,Count_Establishment_Factory,,
country/IND,2018,12296741800000,NetValueAdded_EconomicActivity_Factory,INR,
country/IND,2018,237684,Count_Establishment_Factory,,
country/IND,2019,12764663700000,NetValueAdded_EconomicActivity_Factory,INR,
country/IND,2019,242395,Count_Establishment_Factory,,
country/IND,2020,12126477100000,NetValueAdded_EconomicActivity_Factory,INR,
country/IND,2020,246504,Count_Establishment_Factory,,
country/IND,2021,13357886000000,NetValueAdded_EconomicActivity_Factory,INR,
country/IND,2021,250454,Count_Establishment_Factory,,
country/IND,2022,17483246600000,NetValueAdded_EconomicActivity_Factory,INR,
country/IND,2022,249987,Count_Establishment_Factory,,
country/IND,2023,18804111300000,NetValueAdded_EconomicActivity_Factory,INR,
country/IND,2023,253334,Count_Establishment_Factory,,
country/IND,2024,21031433500000,NetValueAdded_EconomicActivity_Factory,INR,
country/IND,2024,260061,Count_Establishment_Factory,,
country/IND,1982,105037,Count_Establishment_Factory,,
country/IND,1983,93166,Count_Establishment_Factory,,
country/IND,1984,96706,Count_Establishment_Factory,,
country/IND,1985,100328,Count_Establishment_Factory,,
country/IND,1986,101016,Count_Establishment_Factory,,
country/IND,1987,97957,Count_Establishment_Factory,,
country/IND,1988,102596,Count_Establishment_Factory,,
country/IND,1989,104077,Count_Establishment_Factory,,
country/IND,1990,107992,Count_Establishment_Factory,,
country/IND,1991,110179,Count_Establishment_Factory,,
country/IND,1992,112286,Count_Establishment_Factory,,
country/IND,1993,119494,Count_Establishment_Factory,,
country/IND,1994,121594,Count_Establishment_Factory,,
country/IND,1995,123010,Count_Establishment_Factory,,
country/IND,1996,134571,Count_Establishment_Factory,,
country/IND,1997,132814,Count_Establishment_Factory,,
country/IND,1998,136012,Count_Establishment_Factory,,
country/IND,1999,131706,Count_Establishment_Factory,,
country/IND,2000,131558,Count_Establishment_Factory,,
country/IND,2001,131268,Count_Establishment_Factory,,
country/IND,2002,128549,Count_Establishment_Factory,,
country/IND,2003,127957,Count_Establishment_Factory,,
country/IND,2004,129074,Count_Establishment_Factory,,
country/IND,2005,136353,Count_Establishment_Factory,,
country/IND,2006,140160,Count_Establishment_Factory,,
country/IND,2007,144710,Count_Establishment_Factory,,
country/IND,2008,146385,Count_Establishment_Factory,,
country/IND,2009,155321,Count_Establishment_Factory,,
country/IND,2010,158877,Count_Establishment_Factory,,
country/IND,2011,211660,Count_Establishment_Factory,,
country/IND,2012,217554,Count_Establishment_Factory,,
country/IND,2013,222120,Count_Establishment_Factory,,
country/IND,2014,224576,Count_Establishment_Factory,,
country/IND,2015,230435,Count_Establishment_Factory,,
country/IND,2016,233116,Count_Establishment_Factory,,
country/IND,2017,234865,Count_Establishment_Factory,,
country/IND,2018,237684,Count_Establishment_Factory,,
country/IND,2019,242395,Count_Establishment_Factory,,
country/IND,2020,246504,Count_Establishment_Factory,,
country/IND,2021,250454,Count_Establishment_Factory,,
country/IND,2022,249987,Count_Establishment_Factory,,
country/IND,2023,253334,Count_Establishment_Factory,,
country/IND,2024,260061,Count_Establishment_Factory,,
country/IND,1982,347025900000,Amount_EconomicActivity_Factory_FixedCapital,INR,
country/IND,1983,410060000000,Amount_EconomicActivity_Factory_FixedCapital,INR,
country/IND,1984,486055400000,Amount_EconomicActivity_Factory_FixedCapital,INR,
country/IND,1985,548421100000,Amount_EconomicActivity_Factory_FixedCapital,INR,
country/IND,1986,600852400000,Amount_EconomicActivity_Factory_FixedCapital,INR,
country/IND,1987,672309400000,Amount_EconomicActivity_Factory_FixedCapital,INR,
country/IND,1988,784746300000,Amount_EconomicActivity_Factory_FixedCapital,INR,
country/IND,1989,891235600000,Amount_EconomicActivity_Factory_FixedCapital,INR,
country/IND,1990,1069277800000,Amount_EconomicActivity_Factory_FixedCapital,INR,
country/IND,1991,1336475600000,Amount_EconomicActivity_Factory_FixedCapital,INR,
country/IND,1992,1519024000000,Amount_EconomicActivity_Factory_FixedCapital,INR,
country/IND,1993,1928713900000,Amount_EconomicActivity_Factory_FixedCapital,INR,
country/IND,1994,2244133300000,Amount_EconomicActivity_Factory_FixedCapital,INR,
country/IND,1995,2776451200000,Amount_EconomicActivity_Factory_FixedCapital,INR,
country/IND,1996,3484677300000,Amount_EconomicActivity_Factory_FixedCapital,INR,
country/IND,1997,3800443900000,Amount_EconomicActivity_Factory_FixedCapital,INR,
country/IND,1998,4230822700000,Amount_EconomicActivity_Factory_FixedCapital,INR,
country/IND,1999,3911514500000,Amount_EconomicActivity_Factory_FixedCapital,INR,
country/IND,2000,4018647300000,Amount_EconomicActivity_Factory_FixedCapital,INR,
country/IND,2001,3996042200000,Amount_EconomicActivity_Factory_FixedCapital,INR,
country/IND,2002,4319601300000,Amount_EconomicActivity_Factory_FixedCapital,INR,
country/IND,2003,4447593800000,Amount_EconomicActivity_Factory_FixedCapital,INR,
country/IND,2004,4733314000000,Amount_EconomicActivity_Factory_FixedCapital,INR,
country/IND,2005,5130692500000,Amount_EconomicActivity_Factory_FixedCapital,INR,
country/IND,2006,6069402800000,Amount_EconomicActivity_Factory_FixedCapital,INR,
country/IND,2007,7151313900000,Amount_EconomicActivity_Factory_FixedCapital,INR,
country/IND,2008,8451320900000,Amount_EconomicActivity_Factory_FixedCapital,INR,
country/IND,2009,10559661400000,Amount_EconomicActivity_Factory_FixedCapital,INR,
country/IND,2010,13521836700000,Amount_EconomicActivity_Factory_FixedCapital,INR,
country/IND,2011,16070065200000,Amount_EconomicActivity_Factory_FixedCapital,INR,
country/IND,2012,19495508800000,Amount_EconomicActivity_Factory_FixedCapital,INR,
country/IND,2013,21802602200000,Amount_EconomicActivity_Factory_FixedCapital,INR,
country/IND,2014,23737190300000,Amount_EconomicActivity_Factory_FixedCapital,INR,
country/IND,2015,24744546100000,Amount_EconomicActivity_Factory_FixedCapital,INR,
country/IND,2016,28096472200000,Amount_EconomicActivity_Factory_FixedCapital,INR,
country/IND,2017,31903864900000,Amount_EconomicActivity_Factory_FixedCapital,INR,
country/IND,2018,32858892700000,Amount_EconomicActivity_Factory_FixedCapital,INR,
country/IND,2019,34660697500000,Amount_EconomicActivity_Factory_FixedCapital,INR,
country/IND,2020,36413516500000,Amount_EconomicActivity_Factory_FixedCapital,INR,
country/IND,2021,36943856200000,Amount_EconomicActivity_Factory_FixedCapital,INR,
country/IND,2022,37263544400000,Amount_EconomicActivity_Factory_FixedCapital,INR,
country/IND,2023,41217945800000,Amount_EconomicActivity_Factory_FixedCapital,INR,
country/IND,2024,46240903500000,Amount_EconomicActivity_Factory_FixedCapital,INR,
country/IND,1982,7894254,Count_Person_Factory_TotalEngaged,,
country/IND,1983,8166168,Count_Person_Factory_TotalEngaged,,
country/IND,1984,7994406,Count_Person_Factory_TotalEngaged,,
country/IND,1985,7981370,Count_Person_Factory_TotalEngaged,,
country/IND,1986,7584007,Count_Person_Factory_TotalEngaged,,
country/IND,1987,7548755,Count_Person_Factory_TotalEngaged,,
country/IND,1988,7903826,Count_Person_Factory_TotalEngaged,,
country/IND,1989,7858281,Count_Person_Factory_TotalEngaged,,
country/IND,1990,8256712,Count_Person_Factory_TotalEngaged,,
country/IND,1991,8279403,Count_Person_Factory_TotalEngaged,,
country/IND,1992,8319563,Count_Person_Factory_TotalEngaged,,
country/IND,1993,8835952,Count_Person_Factory_TotalEngaged,,
country/IND,1994,8837716,Count_Person_Factory_TotalEngaged,,
country/IND,1995,9227097,Count_Person_Factory_TotalEngaged,,
country/IND,1996,10222169,Count_Person_Factory_TotalEngaged,,
country/IND,1997,9536282,Count_Person_Factory_TotalEngaged,,
country/IND,1998,10073485,Count_Person_Factory_TotalEngaged,,
country/IND,2000,8172836,Count_Person_Factory_TotalEngaged,,
country/IND,2001,7987780,Count_Person_Factory_TotalEngaged,,
country/IND,2002,7750366,Count_Person_Factory_TotalEngaged,,
country/IND,2003,7935948,Count_Person_Factory_TotalEngaged,,
country/IND,2004,7870081,Count_Person_Factory_TotalEngaged,,
country/IND,2005,8453624,Count_Person_Factory_TotalEngaged,,
country/IND,2006,9111680,Count_Person_Factory_TotalEngaged,,
country/IND,2007,10328434,Count_Person_Factory_TotalEngaged,,
country/IND,2008,10452535,Count_Person_Factory_TotalEngaged,,
country/IND,2009,11327485,Count_Person_Factory_TotalEngaged,,
country/IND,2010,11792055,Count_Person_Factory_TotalEngaged,,
country/IND,2011,12694853,Count_Person_Factory_TotalEngaged,,
country/IND,2012,13430483,Count_Person_Factory_TotalEngaged,,
country/IND,2013,12950025,Count_Person_Factory_TotalEngaged,,
country/IND,2014,13538114,Count_Person_Factory_TotalEngaged,,
country/IND,2015,13881386,Count_Person_Factory_TotalEngaged,,
country/IND,2016,14299710,Count_Person_Factory_TotalEngaged,,
country/IND,2017,14911189,Count_Person_Factory_TotalEngaged,,
country/IND,2018,15614619,Count_Person_Factory_TotalEngaged,,
country/IND,2019,16280211,Count_Person_Factory_TotalEngaged,,
country/IND,2020,16624291,Count_Person_Factory_TotalEngaged,,
country/IND,2021,16089700,Count_Person_Factory_TotalEngaged,,
country/IND,2022,17215350,Count_Person_Factory_TotalEngaged,,
country/IND,2023,18494962,Count_Person_Factory_TotalEngaged,,
country/IND,2024,19589131,Count_Person_Factory_TotalEngaged,,
country/IND,1982,67775300000,Amount_EconomicActivity_Factory_Emolument,INR,
country/IND,1983,80460900000,Amount_EconomicActivity_Factory_Emolument,INR,
country/IND,1984,92182500000,Amount_EconomicActivity_Factory_Emolument,INR,
country/IND,1985,106602100000,Amount_EconomicActivity_Factory_Emolument,INR,
country/IND,1986,110811300000,Amount_EconomicActivity_Factory_Emolument,INR,
country/IND,1987,122991800000,Amount_EconomicActivity_Factory_Emolument,INR,
country/IND,1988,140810500000,Amount_EconomicActivity_Factory_Emolument,INR,
country/IND,1989,157283200000,Amount_EconomicActivity_Factory_Emolument,INR,
country/IND,1990,184088800000,Amount_EconomicActivity_Factory_Emolument,INR,
country/IND,1991,205863300000,Amount_EconomicActivity_Factory_Emolument,INR,
country/IND,1992,209704800000,Amount_EconomicActivity_Factory_Emolument,INR,
country/IND,1993,275602600000,Amount_EconomicActivity_Factory_Emolument,INR,
country/IND,1994,286396700000,Amount_EconomicActivity_Factory_Emolument,INR,
country/IND,1995,353415100000,Amount_EconomicActivity_Factory_Emolument,INR,
country/IND,1996,451160500000,Amount_EconomicActivity_Factory_Emolument,INR,
country/IND,1997,464035800000,Amount_EconomicActivity_Factory_Emolument,INR,
country/IND,1998,523711200000,Amount_EconomicActivity_Factory_Emolument,INR,
country/IND,1999,446258500000,Amount_EconomicActivity_Factory_Emolument,INR,
country/IND,2000,478435100000,Amount_EconomicActivity_Factory_Emolument,INR,
country/IND,2001,507187300000,Amount_EconomicActivity_Factory_Emolument,INR,
country/IND,2002,510595700000,Amount_EconomicActivity_Factory_Emolument,INR,
country/IND,2003,551580100000,Amount_EconomicActivity_Factory_Emolument,INR,
country/IND,2004,583367500000,Amount_EconomicActivity_Factory_Emolument,INR,
country/IND,2005,644059400000,Amount_EconomicActivity_Factory_Emolument,INR,
country/IND,2006,740082000000,Amount_EconomicActivity_Factory_Emolument,INR,
country/IND,2007,887509900000,Amount_EconomicActivity_Factory_Emolument,INR,
country/IND,2008,1054428400000,Amount_EconomicActivity_Factory_Emolument,INR,
country/IND,2009,1294412300000,Amount_EconomicActivity_Factory_Emolument,INR,
country/IND,2010,1470069600000,Amount_EconomicActivity_Factory_Emolument,INR,
country/IND,2011,1832957400000,Amount_EconomicActivity_Factory_Emolument,INR,
country/IND,2012,2150984600000,Amount_EconomicActivity_Factory_Emolument,INR,
country/IND,2013,2380572700000,Amount_EconomicActivity_Factory_Emolument,INR,
country/IND,2014,2724150300000,Amount_EconomicActivity_Factory_Emolument,INR,
country/IND,2015,3074130600000,Amount_EconomicActivity_Factory_Emolument,INR,
country/IND,2016,3397507400000,Amount_EconomicActivity_Factory_Emolument,INR,
country/IND,2017,3751638500000,Amount_EconomicActivity_Factory_Emolument,INR,
country/IND,2018,4183571600000,Amount_EconomicActivity_Factory_Emolument,INR,
country/IND,2019,4620798300000,Amount_EconomicActivity_Factory_Emolument,INR,
country/IND,2020,4917289700000,Amount_EconomicActivity_Factory_Emolument,INR,
country/IND,2021,4838903100000,Amount_EconomicActivity_Factory_Emolument,INR,
country/IND,2022,5608280100000,Amount_EconomicActivity_Factory_Emolument,INR,
country/IND,2023,6404907000000,Amount_EconomicActivity_Factory_Emolument,INR,
country/IND,2024,7164690300000,Amount_EconomicActivity_Factory_Emolument,INR,
country/IND,1982,569490000000,Amount_EconomicActivity_Factory_Input,INR,
country/IND,1983,670965000000,Amount_EconomicActivity_Factory_Input,INR,
country/IND,1984,700169200000,Amount_EconomicActivity_Factory_Input,INR,
country/IND,1985,806243700000,Amount_EconomicActivity_Factory_Input,INR,
country/IND,1986,924883900000,Amount_EconomicActivity_Factory_Input,INR,
country/IND,1987,1028444000000,Amount_EconomicActivity_Factory_Input,INR,
country/IND,1988,1193872800000,Amount_EconomicActivity_Factory_Input,INR,
country/IND,1989,1425883000000,Amount_EconomicActivity_Factory_Input,INR,
country/IND,1990,1787154900000,Amount_EconomicActivity_Factory_Input,INR,
country/IND,1991,2089860000000,Amount_EconomicActivity_Factory_Input,INR,
country/IND,1992,2330279900000,Amount_EconomicActivity_Factory_Input,INR,
country/IND,1993,2829427900000,Amount_EconomicActivity_Factory_Input,INR,
country/IND,1994,3208551800000,Amount_EconomicActivity_Factory_Input,INR,
country/IND,1995,3907947200000,Amount_EconomicActivity_Factory_Input,INR,
country/IND,1996,5074911800000,Amount_EconomicActivity_Factory_Input,INR,
country/IND,1997,5569148400000,Amount_EconomicActivity_Factory_Input,INR,
country/IND,1998,6380989900000,Amount_EconomicActivity_Factory_Input,INR,
country/IND,1999,6100438900000,Amount_EconomicActivity_Factory_Input,INR,
country/IND,2000,7093646500000,Amount_EconomicActivity_Factory_Input,INR,
country/IND,2001,7485515200000,Amount_EconomicActivity_Factory_Input,INR,
country/IND,2002,7792274900000,Amount_EconomicActivity_Factory_Input,INR,
